recid	adpricetype	adprice	adDepth	adType
1944201578	6	24.63128853	LINE	 
1944201579	4	.34	LINE	 
1944201580	4	.34	LINE	 
1944201581	4	.49	LINE	 
1944201581	5	8.00872612	LINE	 
1944201581	6	93.87078094	LINE	 
1944201582	4	.12	LINE	 
1944201583	4	.12	LINE	 
1944201584	4	.025	LINE	 
1944201584	5	.4041260183	LINE	 
1944201584	6	4.736786366	LINE	 
1944201585	4	.035	LINE	 
1944201585	5	.5657764077	LINE	 
1944201585	6	6.631500721	LINE	 
1944201586	4	.025	LINE	 
1944201586	5	.3937499821	LINE	 
1944201586	6	4.615168095	LINE	 
1944201587	4	.035	LINE	 
1944201587	5	.5657764077	LINE	 
1944201587	6	6.631500721	LINE	 
1944201588	4	.03	LINE	 
1944201588	5	.4849512279	LINE	 
1944201588	6	5.684143543	LINE	 
1944201589	4	.03	LINE	 
1944201589	5	.4849512279	LINE	 
1944201589	6	5.684143543	LINE	 
1944201590	4	.06	LINE	 
1944201590	5	1.082812428	LINE	 
1944201590	6	12.69171238	LINE	 
1944201591	4	.05	LINE	 
1944201591	5	.7532609105	LINE	 
1944201591	6	8.829018593	LINE	 
1944201592	4	.02	LINE	 
1944201592	5	.3233008087	LINE	 
1944201592	6	3.789428949	LINE	 
1944201593	4	.25	LINE	 
1944201593	5	4.5592103	LINE	 
1944201593	6	53.43878937	LINE	 
1944201594	4	.15	LINE	 
1944201594	5	2.424756289	LINE	 
1944201594	6	28.42072105	LINE	 
1944201595	4	.23	LINE	 
1944201595	5	4.150781155	LINE	 
1944201595	6	48.65156555	LINE	 
1944201596	4	.18	LINE	 
1944201596	5	2.909707546	LINE	 
1944201596	6	34.10486603	LINE	 
1944201597	4	0.025	LINE	 
1944201597	5	.4205097258	LINE	 
1944201597	6	4.92882061	LINE	 
1944201598	4	.04	LINE	 
1944201598	5	.6999999881	LINE	 
1944201598	6	8.204743385	LINE	 
1944201599	4	.08	LINE	 
1944201599	5	1.385999918	LINE	 
1944201599	6	16.24539185	LINE	 
1944201600	4	.08	LINE	 
1944201600	5	1.307547092	LINE	 
1944201600	6	15.32584095	LINE	 
1944201601	4	.08	LINE	 
1944201601	5	1.307547092	LINE	 
1944201601	6	15.32584095	LINE	 
1944201602	4	.10	LINE	 
1944201602	5	1.302631617	LINE	 
1944201602	6	15.26822662	LINE	 
1944201603	4	.10	LINE	 
1944201603	5	1.302631617	LINE	 
1944201603	6	15.26822662	LINE	 
1944201604	4	.04	LINE	 
1944201604	5	.6895522475	LINE	 
1944201604	6	8.082284927	LINE	 
1944201605	4	.04 .15*	LINE	 
1944201605	5	.7218749523	LINE	 
1944201605	6	8.461141586	LINE	 
1944201606	4	.025	LINE	 
1944201606	5	.4331250191	LINE	 
1944201606	6	5.076685429	LINE	 
1944201607	4	.022	LINE	 
1944201607	5	.3595754504	LINE	 
1944201607	6	4.214606285	LINE	 
1944201608	4	.06	LINE	 
1944201608	5	.9449999332	LINE	 
1944201608	6	11.07640362	LINE	 
1944201609	4	.02+	LINE	 
1944201609	5	.3233008087	LINE	 
1944201609	6	3.789428949	LINE	 
1944201610	4	.035	LINE	 
1944201610	5	.5512499809	LINE	 
1944201610	6	6.461235523	LINE	 
1944201611	4	.04	LINE	 
1944201611	5	.6999999881	LINE	 
1944201611	6	8.204743385	LINE	 
1944201612	4	.03	LINE	 
1944201612	5	.519749999	LINE	 
1944201612	6	6.092022419	LINE	 
1944201613	4	.017	LINE	 
1944201613	5	.2748057246	LINE	 
1944201613	6	3.221015215	LINE	 
1944201614	4	.025	LINE	 
1944201614	5	.4086084664	LINE	 
1944201614	6	4.789325237	LINE	 
1944201615	4	.05	LINE	 
1944201615	5	.90234375	LINE	 
1944201615	6	10.57642746	LINE	 
1944201616	4	.035	LINE	 
1944201616	5	.5720518827	LINE	 
1944201616	6	6.70505619	LINE	 
1944201617	4	.05	LINE	 
1944201617	5	.8249999881	LINE	 
1944201617	6	9.669876099	LINE	 
1944201618	4	.05	LINE	 
1944201618	5	.8082520366	LINE	 
1944201618	6	9.473572731	LINE	 
1944201619	4	.06	LINE	 
1944201619	5	1.060714245	LINE	 
1944201619	6	12.43269825	LINE	 
1944201620	4	.04+	LINE	 
1944201620	5	.6537735462	LINE	 
1944201620	6	7.662920475	LINE	 
1944201621	4	.08	LINE	 
1944201621	5	1.443749905	LINE	 
1944201621	6	16.92228317	LINE	 
1944201622	4	.03	LINE	 
1944201622	5	.4849512279	LINE	 
1944201622	6	5.684143543	LINE	 
1944201623	4	.10	LINE	 
1944201623	5	1.682038903	LINE	 
1944201623	6	19.71528244	LINE	 
1944201624	4	.10	LINE	 
1944201624	5	1.682038903	LINE	 
1944201624	6	19.71528244	LINE	 
1944201625	4	.16	LINE	 
1944201625	5	3.223255634	LINE	 
1944201625	6	37.77997971	LINE	 
1944201626	4	.17	LINE	 
1944201626	5	3.42470932	LINE	 
1944201626	6	40.14123154	LINE	 
1944201627	4	.14	LINE	 
1944201627	5	2.82034874	LINE	 
1944201627	6	33.05748367	LINE	 
1944201628	4	.06	LINE	 
1944201628	5	1.039499998	LINE	 
1944201628	6	12.18404484	LINE	 
1944201629	4	.025	LINE	 
1944201629	5	.4086084664	LINE	 
1944201629	6	4.789325237	LINE	 
1944201630	4	.04	LINE	 
1944201630	5	.692999959	LINE	 
1944201630	6	8.122695923	LINE	 
1944201631	4	.035	LINE	 
1944201631	5	.6125000119	LINE	 
1944201631	6	7.179151058	LINE	 
1944201632	4	.07	LINE	 
1944201632	5	1.144103765	LINE	 
1944201632	6	13.41011238	LINE	 
1944201633	4	.03	LINE	 
1944201633	5	.4903301597	LINE	 
1944201633	6	5.747190475	LINE	 
1944201634	4	.10	LINE	 
1944201635	4	.10	LINE	 
1944201636	4	.012	LINE	 
1944201636	5	.1939805001	LINE	 
1944201636	6	2.27365756	LINE	 
1944201637	4	.08	LINE	 
1944201637	5	1.385999918	LINE	 
1944201637	6	16.24539185	LINE	 
1944201638	4	.08	LINE	 
1944201638	5	1.385999918	LINE	 
1944201638	6	16.24539185	LINE	 
1944201639	4	.035	LINE	 
1944201639	5	.5512499809	LINE	 
1944201639	6	6.461235523	LINE	 
1944201640	4	.04	LINE	 
1944201640	5	.7699999809	LINE	 
1944201640	6	9.02521801	LINE	 
1944201641	4	.14	LINE	 
1944201641	5	2.450000048	LINE	 
1944201641	6	28.71660423	LINE	 
1944201642	4	.14	LINE	 
1944201642	5	2.450000048	LINE	 
1944201642	6	28.71660423	LINE	 
1944201643	4	.037	LINE	 
1944201643	5	.5672787428	LINE	 
1944201643	6	6.64910984	LINE	 
1944201644	4	.022	LINE	 
1944201644	5	.3556309044	LINE	 
1944201644	6	4.168372154	LINE	 
1944201645	4	.15	LINE	 
1944201646	4	.15	LINE	 
1944201647	4	.04	LINE	 
1944201647	5	.7699999809	LINE	 
1944201647	6	9.02521801	LINE	 
1944201648	4	.09	LINE	 
1944201648	5	1.732500076	LINE	 
1944201648	6	20.30674171	LINE	 
1944201649	4	.05	LINE	 
1944201649	5	.8082520366	LINE	 
1944201649	6	9.473572731	LINE	 
1944201650	4	.12	LINE	 
1944201650	5	1.939804912	LINE	 
1944201650	6	22.73657417	LINE	 
1944201651	4	.25	LINE	 
1944201652	4	.25	LINE	 
1944201653	4	.04	LINE	 
1944201653	5	.6466016173	LINE	 
1944201653	6	7.578857899	LINE	 
1944201654	4	.02	LINE	 
1944201654	5	.3233008087	LINE	 
1944201654	6	3.789428949	LINE	 
1944201655	4	.03	LINE	 
1944201655	5	.4849512279	LINE	 
1944201655	6	5.684143543	LINE	 
1944201656	4	.09	LINE	 
1944201656	5	1.199423075	LINE	 
1944201656	6	14.05851269	LINE	 
1944201657	4	.05	LINE	 
1944201657	5	.8082520366	LINE	 
1944201657	6	9.473572731	LINE	 
1944201658	4	.05	LINE	 
1944201658	5	.8082520366	LINE	 
1944201658	6	9.473572731	LINE	 
1944201659	4	.02	LINE	 
1944201659	5	.3464999795	LINE	 
1944201659	6	4.061347961	LINE	 
1944201660	4	.075	LINE	 
1944201660	5	1.212378144	LINE	 
1944201660	6	14.21036053	LINE	 
1944201661	4	.025	LINE	 
1944201661	5	.4559210539	LINE	 
1944201661	6	5.343879223	LINE	 
1944201662	4	.042	LINE	 
1944201662	5	.7276499867	LINE	 
1944201662	6	8.528831482	LINE	 
1944201664	4	.04	LINE	 
1944201664	5	.6466016173	LINE	 
1944201664	6	7.578857899	LINE	 
1944201665	4	.08	LINE	 
1944201665	5	1.293203235	LINE	 
1944201665	6	15.1577158	LINE	 
1944201666	4	.08	LINE	 
1944201666	5	1.259999871	LINE	 
1944201666	6	14.76853752	LINE	 
1944201667	4	.04	LINE	 
1944201667	5	.6466016173	LINE	 
1944201667	6	7.578857899	LINE	 
1944201668	4	.02½	LINE	 
1944201668	5	.4041260183	LINE	 
1944201668	6	4.736786366	LINE	 
1944201669	4	.04	LINE	 
1944201669	5	.6537735462	LINE	 
1944201669	6	7.662920475	LINE	 
1944201670	4	.08	LINE	 
1944201670	5	1.154999971	LINE	 
1944201670	6	13.53782749	LINE	 
1944201671	4	.08	LINE	 
1944201671	5	1.154999971	LINE	 
1944201671	6	13.53782749	LINE	 
1944201672	4	.03½	LINE	 
1944201672	5	.4331250191	LINE	 
1944201672	6	5.076685429	LINE	 
1944201673	4	.06	LINE	 
1944201673	5	.7425000072	LINE	 
1944201673	6	8.702889442	LINE	 
1944201674	4	.09	LINE	 
1944201674	5	1.528676629	LINE	 
1944201674	6	17.91771507	LINE	 
1944201675	4	.09	LINE	 
1944201675	5	1.528676629	LINE	 
1944201675	6	17.91771507	LINE	 
1944201676	4	.04	LINE	 
1944201676	5	.6466016173	LINE	 
1944201676	6	7.578857899	LINE	 
1944201677	4	.13	LINE	 
1944201678	4	.13	LINE	 
1944201679	4	.28	LINE	 
1944201680	4	.28	LINE	 
1944201681	4	.07	LINE	 
1944201681	5	1.212749958	LINE	 
1944201681	6	14.21471786	LINE	 
1944201682	4	.08	LINE	 
1944201682	5	1.293203235	LINE	 
1944201682	6	15.1577158	LINE	 
1944201683	4	.04½	LINE	 
1944201683	5	.9065407515	LINE	 
1944201683	6	10.62562084	LINE	 
1944201684	4	.03	LINE	 
1944201684	5	.4849512279	LINE	 
1944201684	6	5.684143543	LINE	 
1944201686	4	.36	LINE	 
1944201687	4	.18	LINE	 
1944201687	5	3.248437643	LINE	 
1944201687	6	38.07514191	LINE	 
1944201688	4	.18	LINE	 
1944201688	5	3.248437643	LINE	 
1944201688	6	38.07514191	LINE	 
1944201689	4	.05	LINE	 
1944201690	4	.05	LINE	 
1944201691	4	.05	LINE	 
1944201691	5	.8172169328	LINE	 
1944201691	6	9.578650475	LINE	 
1944201692	4	.04	LINE	 
1944201692	5	.692999959	LINE	 
1944201692	6	8.122695923	LINE	 
1944201693	4	.03	LINE	 
1944201693	5	.4724999666	LINE	 
1944201693	6	5.538201809	LINE	 
1944201694	4	.04	LINE	 
1944201694	5	.6466016173	LINE	 
1944201694	6	7.578857899	LINE	 
1944201695	4	.07	LINE	 
1944201695	5	.9624999762	LINE	 
1944201695	6	11.28152275	LINE	 
1944201696	4	.045	LINE	 
1944201696	5	.7274268866	LINE	 
1944201696	6	8.526216507	LINE	 
1944201697	4	.08	LINE	 
1944201697	5	1.066153765	LINE	 
1944201697	6	12.49645519	LINE	 
1944201698	4	.045	LINE	 
1944201698	5	.7274268866	LINE	 
1944201698	6	8.526216507	LINE	 
1944201699	4	.055	LINE	 
1944201699	5	.8989385962	LINE	 
1944201699	6	10.53651524	LINE	 
1944201700	4	.036	LINE	 
1944201700	5	.5197499394	LINE	 
1944201700	6	6.092021465	LINE	 
1944201701	4	.035	LINE	 
1944201701	5	.4491666853	LINE	 
1944201701	6	5.264710903	LINE	 
1944201702	4	.07	LINE	 
1944201702	5	1.102499962	LINE	 
1944201702	6	12.92247105	LINE	 
1944201704	4	.065	LINE	 
1944201704	5	.9384374022	LINE	 
1944201704	6	10.99948406	LINE	 
1944201705	4	.04	LINE	 
1944201705	5	.8349397182	LINE	 
1944201705	6	9.786380768	LINE	 
1944201706	4	.05	LINE	 
1944201706	5	.6663461328	LINE	 
1944201706	6	7.810284615	LINE	 
1944201707	4	.045	LINE	 
1944201707	5	.649687469	LINE	 
1944201707	6	7.615027428	LINE	 
1944201708	4	.30	LINE	 
1944201708	5	5.120689869	LINE	 
1944201708	6	60.01992798	LINE	 
1944201709	4	.24	LINE	 
1944201709	5	3.879609823	LINE	 
1944201709	6	45.47314835	LINE	 
1944201710	4	.33	LINE	 
1944201710	5	4.203860283	LINE	 
1944201710	6	49.27370834	LINE	 
1944201711	4	.07	LINE	 
1944201711	5	1.131552815	LINE	 
1944201711	6	13.26300144	LINE	 
1944201712	4	.34	LINE	 
1944201713	4	.34	LINE	 
1944201714	4	.14	LINE	 
1944201714	5	2.887500048	LINE	 
1944201714	6	33.84457016	LINE	 
1944201715	4	.11	LINE	 
1944201715	5	1.778154492	LINE	 
1944201715	6	20.84185982	LINE	 
1944201717	4	.10	LINE	 
1944201718	4	.10	LINE	 
1944201719	4	.06	LINE	 
1944201719	5	1.039499998	LINE	 
1944201719	6	12.18404484	LINE	 
1944201720	4	.10	LINE	 
1944201721	4	.10	LINE	 
1944201722	4	.09	LINE	 
1944201722	5	1.247400045	LINE	 
1944201722	6	14.62085438	LINE	 
1944201723	4	.09	LINE	 
1944201723	5	1.247400045	LINE	 
1944201723	6	14.62085438	LINE	 
1944201724	4	.08	LINE	 
1944201725	4	.08	LINE	 
1944201726	4	.15	LINE	 
1944201726	5	2.424756289	LINE	 
1944201726	6	28.42072105	LINE	 
1944201727	4	.12	LINE	 
1944201727	5	1.939804912	LINE	 
1944201727	6	22.73657417	LINE	 
1944201728	4	.14	LINE	 
1944201729	4	.14	LINE	 
1944201731	4	.07	LINE	 
1944201732	4	.07	LINE	 
1944201733	4	.03	LINE	 
1944201733	5	.4849512279	LINE	 
1944201733	6	5.684143543	LINE	 
1944201734	4	.025	LINE	 
1944201734	5	.4041260183	LINE	 
1944201734	6	4.736786366	LINE	 
1944201735	4	.14	LINE	 
1944201735	5	2.263105631	LINE	 
1944201735	6	26.52600288	LINE	 
1944201736	4	.14	LINE	 
1944201736	5	1.426764846	LINE	 
1944201736	6	16.72319984	LINE	 
1944201737	4	.05	LINE	 
1944201737	5	.7218749523	LINE	 
1944201737	6	8.461141586	LINE	 
1944201738	4	.04	LINE	 
1944201738	5	.5330768824	LINE	 
1944201738	6	6.248227596	LINE	 
1944201739	4	.04	LINE	 
1944201739	5	.5499999523	LINE	 
1944201739	6	6.446583748	LINE	 
1944201740	4	.08	LINE	 
1944201741	4	.08	LINE	 
1944201742	4	.03	LINE	 
1944201742	5	.4724999666	LINE	 
1944201742	6	5.538201809	LINE	 
1944201743	4	.03	LINE	 
1944201743	5	.4849512279	LINE	 
1944201743	6	5.684143543	LINE	 
1944201744	4	.08	LINE	 
1944201744	5	1.108799934	LINE	 
1944201744	6	12.9963131	LINE	 
1944201745	4	.08	LINE	 
1944201745	5	1.108799934	LINE	 
1944201745	6	12.9963131	LINE	 
1944201746	4	.03	LINE	 
1944201746	5	.4331249595	LINE	 
1944201746	6	5.076684952	LINE	 
1944201747	4	.03	LINE	 
1944201747	5	.494999975	LINE	 
1944201747	6	5.801925659	LINE	 
1944201749	4	.03	LINE	 
1944201749	5	.4849512279	LINE	 
1944201749	6	5.684143543	LINE	 
1944201750	4	.14	LINE	 
1944201751	4	.14	LINE	 
1944201753	4	.04	LINE	 
1944201753	5	.6599999666	LINE	 
1944201753	6	7.735900879	LINE	 
1944201754	4	.08	LINE	 
1944201754	5	1.074418664	LINE	 
1944201754	6	12.59332848	LINE	 
1944201755	4	.04	LINE	 
1944201755	5	.6599999666	LINE	 
1944201755	6	7.735900879	LINE	 
1944201756	4	.035	LINE	 
1944201756	5	.6737499833	LINE	 
1944201756	6	7.897065639	LINE	 
1944201757	4	.03	LINE	 
1944201757	5	.5414062142	LINE	 
1944201757	6	6.34585619	LINE	 
1944201758	4	.08	LINE	 
1944201758	5	1.385999918	LINE	 
1944201758	6	16.24539185	LINE	 
1944201759	4	.045	LINE	 
1944201759	5	.8121094108	LINE	 
1944201759	6	9.518785477	LINE	 
1944201760	4	.08	LINE	 
1944201760	5	1.293203235	LINE	 
1944201760	6	15.1577158	LINE	 
1944201761	4	.08	LINE	 
1944201761	5	1.293203235	LINE	 
1944201761	6	15.1577158	LINE	 
1944201762	4	.07	LINE	 
1944201762	5	1.212749958	LINE	 
1944201762	6	14.21471786	LINE	 
1944201763	4	.35	LINE	 
1944201763	5	5.657764435	LINE	 
1944201763	6	66.31501007	LINE	 
1944201764	4	.09	LINE	 
1944201764	5	1.499279022	LINE	 
1944201764	6	17.57314301	LINE	 
1944201765	4	.08	LINE	 
1944201765	5	1.034328341	LINE	 
1944201765	6	12.12342739	LINE	 
1944201766	4	.07	LINE	 
1944201766	5	.9624999762	LINE	 
1944201766	6	11.28152275	LINE	 
1944201767	4	.08	LINE	 
1944201767	5	1.332692385	LINE	 
1944201767	6	15.62057114	LINE	 
1944201768	4	See Note	LINE	 
1944201769	4	.18	LINE	 
1944201769	5	2.474999905	LINE	 
1944201769	6	29.0096283	LINE	 
1944201771	4	.09	LINE	 
1944201771	5	1.454853773	LINE	 
1944201771	6	17.05243301	LINE	 
1944201772	4	.045	LINE	 
1944201772	5	.7796250582	LINE	 
1944201772	6	9.138033867	LINE	 
1944201773	4	.045	LINE	 
1944201773	5	.5997115374	LINE	 
1944201773	6	7.029256344	LINE	 
1944201774	4	.012	LINE	 
1944201774	5	.1939805001	LINE	 
1944201774	6	2.27365756	LINE	 
1944201775	4	.035	LINE	 
1944201775	5	.5512499809	LINE	 
1944201775	6	6.461235523	LINE	 
1944201776	4	.45	LINE	 
1944201776	5	8.037370682	LINE	 
1944201776	6	94.20652771	LINE	 
1944201777	4	.27	LINE	 
1944201777	5	4.412971497	LINE	 
1944201777	6	51.72471619	LINE	 
1944201778	4	.05	LINE	 
1944201778	5	.8172169328	LINE	 
1944201778	6	9.578650475	LINE	 
1944201779	4	.03	LINE	 
1944201779	5	.4849512279	LINE	 
1944201779	6	5.684143543	LINE	 
1944201780	4	.07	LINE	 
1944201780	5	1.212749958	LINE	 
1944201780	6	14.21471786	LINE	 
1944201781	4	.035	LINE	 
1944201781	5	.6737499833	LINE	 
1944201781	6	7.897065639	LINE	 
1944201782	4	.10	LINE	 
1944201782	5	1.75	LINE	 
1944201782	6	20.51185989	LINE	 
1944201783	4	.03	LINE	 
1944201783	5	.519749999	LINE	 
1944201783	6	6.092022419	LINE	 
1944201784	4	.04	LINE	 
1944201784	5	.7218749523	LINE	 
1944201784	6	8.461141586	LINE	 
1944201785	4	.10	LINE	 
1944201785	5	1.682038903	LINE	 
1944201785	6	19.71528244	LINE	 
1944201786	4	.06	LINE	 
1944201786	5	.9806603193	LINE	 
1944201786	6	11.49438095	LINE	 
1944201787	4	.04	LINE	 
1944201787	5	.6466016173	LINE	 
1944201787	6	7.578857899	LINE	 
1944201788	4	.09	LINE	 
1944201788	5	1.470990539	LINE	 
1944201788	6	17.24157143	LINE	 
1944201789	4	.04	LINE	 
1944201789	5	.5330768824	LINE	 
1944201789	6	6.248227596	LINE	 
1944201790	4	.04	LINE	 
1944201790	5	.6537735462	LINE	 
1944201790	6	7.662920475	LINE	 
1944201791	4	.07	LINE	 
1944201791	5	1.131552815	LINE	 
1944201791	6	13.26300144	LINE	 
1944201792	4	.055	LINE	 
1944201792	5	.8890772462	LINE	 
1944201792	6	10.42092991	LINE	 
1944201793	4	.07	LINE	 
1944201793	5	1.131552815	LINE	 
1944201793	6	13.26300144	LINE	 
1944201794	4	.11	LINE	 
1944201795	4	.11	LINE	 
1944201796	4	.06	LINE	 
1944201797	4	.06	LINE	 
1944201798	4	.03	LINE	 
1944201798	5	.4849512279	LINE	 
1944201798	6	5.684143543	LINE	 
1944201799	4	.05	LINE	 
1944201799	5	.9624999762	LINE	 
1944201799	6	11.28152275	LINE	 
1944201801	4	.035	LINE	 
1944201801	5	.606374979	LINE	 
1944201801	6	7.107358932	LINE	 
1944201802	4	.04	LINE	 
1944201802	5	.5774999857	LINE	 
1944201802	6	6.768913746	LINE	 
1944201803	4	.027	LINE	 
1944201803	5	.4364561141	LINE	 
1944201803	6	5.115729332	LINE	 
1944201804	4	.04	LINE	 
1944201804	5	.6466016173	LINE	 
1944201804	6	7.578857899	LINE	 
1944201805	4	.04	LINE	 
1944201805	5	.6537735462	LINE	 
1944201805	6	7.662920475	LINE	 
1944201806	4	.035	LINE	 
1944201806	5	.5657764077	LINE	 
1944201806	6	6.631500721	LINE	 
1944201807	4	.06	 	 
1944201808	4	.10	 	 
1944201809	4	.04	 	 
1948200001	1	.08	LINE	FLAT
1948200001	5	1.293203235	LINE	FLAT
1948200001	6	11.07921791	LINE	FLAT
1948200002	1	.40	LINE	FLAT
1948200003	1	.40	LINE	FLAT
1948200004	1	.22	LINE	FLAT
1948200004	5	3.556308985	LINE	FLAT
1948200004	6	30.46784973	LINE	FLAT
1948200005	1	.07	LINE	FLAT
1948200005	5	1.304032207	LINE	FLAT
1948200005	6	11.1719923	LINE	FLAT
1948200006	1	.07	LINE	FLAT
1948200006	5	1.263281226	LINE	FLAT
1948200006	6	10.82286835	LINE	FLAT
1948200007	1	.08*	LINE	FLAT
1948200007	5	1.293203235	LINE	FLAT
1948200007	6	11.07921791	LINE	FLAT
1948200008	1	.11	LINE	FLAT
1948200008	5	2.190517426	LINE	FLAT
1948200008	6	18.76674843	LINE	FLAT
1948200009	1	.08	LINE	FLAT
1948200009	5	1.49032259	LINE	FLAT
1948200009	6	12.76799202	LINE	FLAT
1948200010	1	.21	LINE	FLAT
1948200011	1	.21	LINE	FLAT
1948200012	1	.19	LINE	FLAT
1948200013	1	.19	LINE	FLAT
1948200014	1	.028	LINE	FLAT
1948200014	5	.5053125024	LINE	FLAT
1948200014	6	4.329147339	LINE	FLAT
1948200015	1	.055	LINE	FLAT
1948200015	5	.9528750181	LINE	FLAT
1948200015	6	8.163535118	LINE	FLAT
1948200016	1	.08*	LINE	FLAT
1948200016	5	1.293203235	LINE	FLAT
1948200016	6	11.07921791	LINE	FLAT
1948200017	1	.032	LINE	FLAT
1948200017	5	.5544000268	LINE	FLAT
1948200017	6	4.749693394	LINE	FLAT
1948200018	1	.03	LINE	FLAT
1948200018	5	.4724999666	LINE	FLAT
1948200018	6	4.048033714	LINE	FLAT
1948200019	1	.08	LINE	FLAT
1948200019	5	1.385999918	LINE	FLAT
1948200019	6	11.87423229	LINE	FLAT
1948200020	1	.055	LINE	FLAT
1948200020	5	.8890772462	LINE	FLAT
1948200020	6	7.616962433	LINE	FLAT
1948200021	1	.05	LINE	FLAT
1948200021	5	.8662500381	LINE	FLAT
1948200021	6	7.421395779	LINE	FLAT
1948200022	1	.05	LINE	FLAT
1948200022	5	.7874999642	LINE	FLAT
1948200022	6	6.746722698	LINE	FLAT
1948200023	1	.05	LINE	FLAT
1948200023	5	.8082520366	LINE	FLAT
1948200023	6	6.924511433	LINE	FLAT
1948200024	1	.12	LINE	FLAT
1948200024	5	1.939804912	LINE	FLAT
1948200024	6	16.61882782	LINE	FLAT
1948200025	1	.29	LINE	FLAT
1948200026	1	.29	LINE	FLAT
1948200027	1	.06	LINE	FLAT
1948200028	1	.06	LINE	FLAT
1948200029	1	.04	LINE	FLAT
1948200029	5	.6466016173	LINE	FLAT
1948200029	6	5.539608955	LINE	FLAT
1948200032	1	.05	LINE	FLAT
1948200032	5	.8082520366	LINE	FLAT
1948200032	6	6.924511433	LINE	FLAT
1948200033	1	.03	LINE	FLAT
1948200033	5	.4849512279	LINE	FLAT
1948200033	6	4.154706955	LINE	FLAT
1948200034	1	.035	LINE	FLAT
1948200034	5	.5512499809	LINE	FLAT
1948200034	6	4.722705841	LINE	FLAT
1948200035	1	.05	LINE	FLAT
1948200035	5	.6875	LINE	FLAT
1948200035	6	5.889996529	LINE	FLAT
1948200036	1	.045	LINE	FLAT
1948200036	5	.7354952693	LINE	FLAT
1948200036	6	6.301184654	LINE	FLAT
1948200037	1	.035	LINE	FLAT
1948200037	5	.5512499809	LINE	FLAT
1948200037	6	4.722705841	LINE	FLAT
1948200038	1	.03	LINE	FLAT
1948200038	5	.4903301597	LINE	FLAT
1948200038	6	4.200789452	LINE	FLAT
1948200039	1	.08	LINE	FLAT
1948200040	1	.08	LINE	FLAT
1948200041	1	.065	LINE	FLAT
1948200041	5	1.126124978	LINE	FLAT
1948200041	6	9.647813797	LINE	FLAT
1948200042	1	.03	LINE	FLAT
1948200042	5	.4849512279	LINE	FLAT
1948200042	6	4.154706955	LINE	FLAT
1948200043	1	.14	LINE	FLAT
1948200044	1	.14	LINE	FLAT
1948200045	1	.03	LINE	FLAT
1948200045	5	.4724999666	LINE	FLAT
1948200045	6	4.048033714	LINE	FLAT
1948200046	1	.05	LINE	FLAT
1948200046	5	.8662500381	LINE	FLAT
1948200046	6	7.421395779	LINE	FLAT
1948200047	1	.03	LINE	FLAT
1948200047	5	.4849512279	LINE	FLAT
1948200047	6	4.154706955	LINE	FLAT
1948200048	1	.045	LINE	FLAT
1948200048	5	.7354952693	LINE	FLAT
1948200048	6	6.301184654	LINE	FLAT
1948200049	1	.09	LINE	FLAT
1948200050	1	.09	LINE	FLAT
1948200051	1	.06	LINE	FLAT
1948200051	5	.7996153235	LINE	FLAT
1948200051	6	6.850518227	LINE	FLAT
1948200052	1	.18	LINE	FLAT
1948200052	5	16.41315842	LINE	FLAT
1948200052	6	140.615921	LINE	FLAT
1948200053	1	.20	LINE	FLAT
1948200053	5	3.149999857	LINE	FLAT
1948200053	6	26.98689079	LINE	FLAT
1948200054	1	.03	LINE	FLAT
1948200054	5	.5303571224	LINE	FLAT
1948200054	6	4.543711185	LINE	FLAT
1948200055	1	.028	LINE	FLAT
1948200055	5	.4576414824	LINE	FLAT
1948200055	6	3.920737028	LINE	FLAT
1948200056	1	.025	LINE	FLAT
1948200056	5	.4331250191	LINE	FLAT
1948200056	6	3.710697889	LINE	FLAT
1948200057	1	.03	LINE	FLAT
1948200057	5	.4724999666	LINE	FLAT
1948200057	6	4.048033714	LINE	FLAT
1948200058	1	.035	LINE	FLAT
1948200058	5	.6125000119	LINE	FLAT
1948200058	6	5.247451305	LINE	FLAT
1948200059	1	.08	LINE	FLAT
1948200059	5	1.332692385	LINE	FLAT
1948200059	6	11.41753197	LINE	FLAT
1948200060	1	.035	LINE	FLAT
1948200060	5	.5657764077	LINE	FLAT
1948200060	6	4.847157955	LINE	FLAT
1948200061	1	.03	LINE	FLAT
1948200061	5	.4849512279	LINE	FLAT
1948200061	6	4.154706955	LINE	FLAT
1948200062	1	.03	LINE	FLAT
1948200062	5	.4849512279	LINE	FLAT
1948200062	6	4.154706955	LINE	FLAT
1948200063	1	.03	LINE	FLAT
1948200063	5	.5303571224	LINE	FLAT
1948200063	6	4.543711185	LINE	FLAT
1948200064	1	.035	LINE	FLAT
1948200064	5	.6316406131	LINE	FLAT
1948200064	6	5.411434174	LINE	FLAT
1948200067	1	.075	LINE	FLAT
1948200067	5	1.299375057	LINE	FLAT
1948200067	6	11.13209343	LINE	FLAT
1948200068	1	.08	LINE	FLAT
1948200068	5	1.293203235	LINE	FLAT
1948200068	6	11.07921791	LINE	FLAT
1948200069	1	.045	LINE	FLAT
1948200069	5	.8662500381	LINE	FLAT
1948200069	6	7.421395779	LINE	FLAT
1948200070	1	.04	LINE	FLAT
1948200070	5	.7699999809	LINE	FLAT
1948200070	6	6.596795559	LINE	FLAT
1948200071	1	.12	LINE	FLAT
1948200071	5	2.211702108	LINE	FLAT
