GISJOIN,YEAR,STATE,STATEA,COUNTYA,CTY_SUBA,PLACE,PLACEA,TRACTA,ENUMDISTA,CMSA,SMSAA,URB_AREAA,BLCK_GRPA,ANXTERRA,URBRURALA,CDA,AREANAME,CENCNTY,CBD,SEA,CBC001
"G3402270","1970","New Jersey","34",,,"Island Heights","2270",,,,,,,,,,"Island Heights",,,,1397
"G3402280","1970","New Jersey","34",,,"Jamesburg","2280",,,,,,,,,,"Jamesburg",,,,4584
"G3402290","1970","New Jersey","34",,,"Jersey City","2290",,,,,,,,,,"Jersey City",,,,260545
"G3402295","1970","New Jersey","34",,,"Keansburg","2295",,,,,,,,,,"Keansburg",,,,9720
"G3402300","1970","New Jersey","34",,,"Kearny","2300",,,,,,,,,,"Kearny",,,,37585
"G3402302","1970","New Jersey","34",,,"Kendall Park (U)","2302",,,,,,,,,,"Kendall Park (U)",,,,7412
"G3402305","1970","New Jersey","34",,,"Kenilworth","2305",,,,,,,,,,"Kenilworth",,,,9165
"G3402315","1970","New Jersey","34",,,"Keyport","2315",,,,,,,,,,"Keyport",,,,7205
"G3402325","1970","New Jersey","34",,,"Kinnelon","2325",,,,,,,,,,"Kinnelon",,,,7600
"G3402340","1970","New Jersey","34",,,"Lake Hiawatha (U)","2340",,,,,,,,,,"Lake Hiawatha (U)",,,,11389
"G3402345","1970","New Jersey","34",,,"Lakehurst","2345",,,,,,,,,,"Lakehurst",,,,2641
"G3402350","1970","New Jersey","34",,,"Lake Mohawk (U)","2350",,,,,,,,,,"Lake Mohawk (U)",,,,6262
"G3402352","1970","New Jersey","34",,,"Lake Parsippany (U)","2352",,,,,,,,,,"Lake Parsippany (U)",,,,7488
"G3402355","1970","New Jersey","34",,,"Lake Telemark (U)","2355",,,,,,,,,,"Lake Telemark (U)",,,,1086
"G3402365","1970","New Jersey","34",,,"Lakewood (U)","2365",,,,,,,,,,"Lakewood (U)",,,,17874
"G3402370","1970","New Jersey","34",,,"Lambertville","2370",,,,,,,,,,"Lambertville",,,,4359
"G3402375","1970","New Jersey","34",,,"Laurel Springs","2375",,,,,,,,,,"Laurel Springs",,,,2566
"G3402377","1970","New Jersey","34",,,"Laurence Harbor (U)","2377",,,,,,,,,,"Laurence Harbor (U)",,,,6715
"G3402380","1970","New Jersey","34",,,"Lavallette","2380",,,,,,,,,,"Lavallette",,,,1509
"G3402385","1970","New Jersey","34",,,"Lawnside","2385",,,,,,,,,,"Lawnside",,,,2757
"G3402405","1970","New Jersey","34",,,"Lebanon","2405",,,,,,,,,,"Lebanon",,,,885
"G3402415","1970","New Jersey","34",,,"Leonia","2415",,,,,,,,,,"Leonia",,,,8847
"G3402435","1970","New Jersey","34",,,"Lincoln Park","2435",,,,,,,,,,"Lincoln Park",,,,9034
"G3402440","1970","New Jersey","34",,,"Linden","2440",,,,,,,,,,"Linden",,,,41409
"G3402445","1970","New Jersey","34",,,"Lindenwold","2445",,,,,,,,,,"Lindenwold",,,,12199
"G3402450","1970","New Jersey","34",,,"Linwood","2450",,,,,,,,,,"Linwood",,,,6159
"G3402465","1970","New Jersey","34",,,"Little Ferry","2465",,,,,,,,,,"Little Ferry",,,,9042
"G3402470","1970","New Jersey","34",,,"Little Silver","2470",,,,,,,,,,"Little Silver",,,,6010
"G3402480","1970","New Jersey","34",,,"Loch Arbour","2480",,,,,,,,,,"Loch Arbour",,,,395
"G3402485","1970","New Jersey","34",,,"Lodi","2485",,,,,,,,,,"Lodi",,,,25213
"G3402500","1970","New Jersey","34",,,"Long Branch","2500",,,,,,,,,,"Long Branch",,,,31774
"G3402505","1970","New Jersey","34",,,"Longport","2505",,,,,,,,,,"Longport",,,,1225
"G3402510","1970","New Jersey","34",,,"Long Valley (U)","2510",,,,,,,,,,"Long Valley (U)",,,,1645
"G3402515","1970","New Jersey","34",,,"Mc Guire (U)","2515",,,,,,,,,,"Mc Guire (U)",,,,10933
"G3402550","1970","New Jersey","34",,,"Madison","2550",,,,,,,,,,"Madison",,,,16710
"G3402555","1970","New Jersey","34",,,"Magnolia","2555",,,,,,,,,,"Magnolia",,,,5893
"G3402560","1970","New Jersey","34",,,"Manahawkin (U)","2560",,,,,,,,,,"Manahawkin (U)",,,,1278
"G3402570","1970","New Jersey","34",,,"Manasquan","2570",,,,,,,,,,"Manasquan",,,,4971
"G3402595","1970","New Jersey","34",,,"Mantoloking","2595",,,,,,,,,,"Mantoloking",,,,319
"G3402605","1970","New Jersey","34",,,"Manville","2605",,,,,,,,,,"Manville",,,,13029
"G3402620","1970","New Jersey","34",,,"Margate City","2620",,,,,,,,,,"Margate City",,,,10576
"G3402624","1970","New Jersey","34",,,"Marlton (U)","2624",,,,,,,,,,"Marlton (U)",,,,10180
"G3402630","1970","New Jersey","34",,,"Matawan","2630",,,,,,,,,,"Matawan",,,,9136
"G3402645","1970","New Jersey","34",,,"Mays Landing (U)","2645",,,,,,,,,,"Mays Landing (U)",,,,1272
"G3402650","1970","New Jersey","34",,,"Maywood","2650",,,,,,,,,,"Maywood",,,,11087
"G3402661","1970","New Jersey","34",,,"Medford Center (U)","2661",,,,,,,,,,"Medford Center (U)",,,,1448
"G3402665","1970","New Jersey","34",,,"Medford Lakes","2665",,,,,,,,,,"Medford Lakes",,,,4792
"G3402670","1970","New Jersey","34",,,"Mendham","2670",,,,,,,,,,"Mendham",,,,3729
"G3402675","1970","New Jersey","34",,,"Mercerville-Hamilton Square (U","2675",,,,,,,,,,"Mercerville-Hamilton Square (U",,,,24465
"G3402680","1970","New Jersey","34",,,"Merchantville","2680",,,,,,,,,,"Merchantville",,,,4425
"G3402685","1970","New Jersey","34",,,"Metuchen","2685",,,,,,,,,,"Metuchen",,,,16031
"G3402700","1970","New Jersey","34",,,"Middlesex","2700",,,,,,,,,,"Middlesex",,,,15038
"G3402715","1970","New Jersey","34",,,"Midland Park","2715",,,,,,,,,,"Midland Park",,,,8159
"G3402720","1970","New Jersey","34",,,"Milford","2720",,,,,,,,,,"Milford",,,,1230
"G3402740","1970","New Jersey","34",,,"Millstone","2740",,,,,,,,,,"Millstone",,,,630
"G3402745","1970","New Jersey","34",,,"Milltown","2745",,,,,,,,,,"Milltown",,,,6470
"G3402750","1970","New Jersey","34",,,"Millville","2750",,,,,,,,,,"Millville",,,,21366
"G3402760","1970","New Jersey","34",,,"Monmouth Beach","2760",,,,,,,,,,"Monmouth Beach",,,,2042
"G3402780","1970","New Jersey","34",,,"Montclair","2780",,,,,,,,,,"Montclair",,,,44043
"G3402790","1970","New Jersey","34",,,"Montvale","2790",,,,,,,,,,"Montvale",,,,7327
"G3402800","1970","New Jersey","34",,,"Moonachie","2800",,,,,,,,,,"Moonachie",,,,2937
"G3402807","1970","New Jersey","34",,,"Moorestown-Lenola (U)","2807",,,,,,,,,,"Moorestown-Lenola (U)",,,,14179
"G3402815","1970","New Jersey","34",,,"Morris Plains","2815",,,,,,,,,,"Morris Plains",,,,5540
"G3402820","1970","New Jersey","34",,,"Morristown","2820",,,,,,,,,,"Morristown",,,,17662
"G3402825","1970","New Jersey","34",,,"Mountain Lakes","2825",,,,,,,,,,"Mountain Lakes",,,,4739
"G3402830","1970","New Jersey","34",,,"Mountainside","2830",,,,,,,,,,"Mountainside",,,,7520
"G3402835","1970","New Jersey","34",,,"Mount Arlington","2835",,,,,,,,,,"Mount Arlington",,,,3590
"G3402840","1970","New Jersey","34",,,"Mount Ephraim","2840",,,,,,,,,,"Mount Ephraim",,,,5625
"G3402845","1970","New Jersey","34",,,"Mount Freedom (U)","2845",,,,,,,,,,"Mount Freedom (U)",,,,1621
"G3402875","1970","New Jersey","34",,,"National Park","2875",,,,,,,,,,"National Park",,,,3730
"G3402885","1970","New Jersey","34",,,"Neptune City","2885",,,,,,,,,,"Neptune City",,,,5502
"G3402890","1970","New Jersey","34",,,"Netcong","2890",,,,,,,,,,"Netcong",,,,2858
"G3402895","1970","New Jersey","34",,,"Newark","2895",,,,,,,,,,"Newark",,,,382417
"G3402900","1970","New Jersey","34",,,"New Brunswick","2900",,,,,,,,,,"New Brunswick",,,,41885
"G3402905","1970","New Jersey","34",,,"New Egypt (U)","2905",,,,,,,,,,"New Egypt (U)",,,,1769
"G3402910","1970","New Jersey","34",,,"Newfield","2910",,,,,,,,,,"Newfield",,,,1487
"G3402920","1970","New Jersey","34",,,"New Milford","2920",,,,,,,,,,"New Milford",,,,20201
"G3402925","1970","New Jersey","34",,,"New Providence","2925",,,,,,,,,,"New Providence",,,,13796
"G3402930","1970","New Jersey","34",,,"New Shrewsbury","2930",,,,,,,,,,"New Shrewsbury",,,,5925
"G3402935","1970","New Jersey","34",,,"Newton","2935",,,,,,,,,,"Newton",,,,7297
"G3402940","1970","New Jersey","34",,,"North Arlington","2940",,,,,,,,,,"North Arlington",,,,18096
"G3402955","1970","New Jersey","34",,,"North Caldwell","2955",,,,,,,,,,"North Caldwell",,,,6425
"G3402957","1970","New Jersey","34",,,"North Cape May (U)","2957",,,,,,,,,,"North Cape May (U)",,,,3812
"G3402960","1970","New Jersey","34",,,"Northfield","2960",,,,,,,,,,"Northfield",,,,8875
"G3402965","1970","New Jersey","34",,,"North Haledon","2965",,,,,,,,,,"North Haledon",,,,7614
"G3402975","1970","New Jersey","34",,,"North Plainfield","2975",,,,,,,,,,"North Plainfield",,,,21796
"G3402985","1970","New Jersey","34",,,"Northvale","2985",,,,,,,,,,"Northvale",,,,5177
"G3402990","1970","New Jersey","34",,,"North Wildwood","2990",,,,,,,,,,"North Wildwood",,,,3914
"G3402995","1970","New Jersey","34",,,"Norwood","2995",,,,,,,,,,"Norwood",,,,4398
"G3403000","1970","New Jersey","34",,,"Nutley","3000",,,,,,,,,,"Nutley",,,,32099
"G3403005","1970","New Jersey","34",,,"Oakhurst (U)","3005",,,,,,,,,,"Oakhurst (U)",,,,5558
"G3403010","1970","New Jersey","34",,,"Oakland","3010",,,,,,,,,,"Oakland",,,,14420
"G3403015","1970","New Jersey","34",,,"Oaklyn","3015",,,,,,,,,,"Oaklyn",,,,4626
"G3403020","1970","New Jersey","34",,,"Ocean City","3020",,,,,,,,,,"Ocean City",,,,10575
"G3403035","1970","New Jersey","34",,,"Ocean Gate","3035",,,,,,,,,,"Ocean Gate",,,,1081
"G3403040","1970","New Jersey","34",,,"Oceanport","3040",,,,,,,,,,"Oceanport",,,,7503
"G3403045","1970","New Jersey","34",,,"Ogdensburg","3045",,,,,,,,,,"Ogdensburg",,,,2222
"G3403050","1970","New Jersey","34",,,"Old Bridge (U)","3050",,,,,,,,,,"Old Bridge (U)",,,,25176
"G3403055","1970","New Jersey","34",,,"Old Tappan","3055",,,,,,,,,,"Old Tappan",,,,3917
"G3403060","1970","New Jersey","34",,,"Oradell","3060",,,,,,,,,,"Oradell",,,,8903
"G3403065","1970","New Jersey","34",,,"Orange","3065",,,,,,,,,,"Orange",,,,32566
"G3403070","1970","New Jersey","34",,,"Oxford Center (U)","3070",,,,,,,,,,"Oxford Center (U)",,,,1411
"G3403080","1970","New Jersey","34",,,"Palisades Park","3080",,,,,,,,,,"Palisades Park",,,,13351
"G3403085","1970","New Jersey","34",,,"Palmyra","3085",,,,,,,,,,"Palmyra",,,,6969
"G3403090","1970","New Jersey","34",,,"Paramus","3090",,,,,,,,,,"Paramus",,,,29495
"G3403095","1970","New Jersey","34",,,"Park Ridge","3095",,,,,,,,,,"Park Ridge",,,,8709
"G3403110","1970","New Jersey","34",,,"Passaic","3110",,,,,,,,,,"Passaic",,,,55124
"G3403115","1970","New Jersey","34",,,"Paterson","3115",,,,,,,,,,"Paterson",,,,144824
"G3403120","1970","New Jersey","34",,,"Paulsboro","3120",,,,,,,,,,"Paulsboro",,,,8084
"G3403125","1970","New Jersey","34",,,"Peapack-Gladstone","3125",,,,,,,,,,"Peapack-Gladstone",,,,1924
"G3403130","1970","New Jersey","34",,,"Pemberton","3130",,,,,,,,,,"Pemberton",,,,1344
"G3403140","1970","New Jersey","34",,,"Pennington","3140",,,,,,,,,,"Pennington",,,,2151
"G3403150","1970","New Jersey","34",,,"Penns Grove","3150",,,,,,,,,,"Penns Grove",,,,5727
"G3403155","1970","New Jersey","34",,,"Pennsville (U)","3155",,,,,,,,,,"Pennsville (U)",,,,11014
"G3403160","1970","New Jersey","34",,,"Perth Amboy","3160",,,,,,,,,,"Perth Amboy",,,,38798
"G3403165","1970","New Jersey","34",,,"Phillipsburg","3165",,,,,,,,,,"Phillipsburg",,,,17849
"G3403175","1970","New Jersey","34",,,"Pine Beach","3175",,,,,,,,,,"Pine Beach",,,,1395
"G3403180","1970","New Jersey","34",,,"Pine Hill","3180",,,,,,,,,,"Pine Hill",,,,5132
"G3403185","1970","New Jersey","34",,,"Pine Valley","3185",,,,,,,,,,"Pine Valley",,,,23
"G3403195","1970","New Jersey","34",,,"Pitman","3195",,,,,,,,,,"Pitman",,,,10257
"G3403205","1970","New Jersey","34",,,"Plainfield","3205",,,,,,,,,,"Plainfield",,,,46862
"G3403215","1970","New Jersey","34",,,"Pleasantville","3215",,,,,,,,,,"Pleasantville",,,,13778
"G3403225","1970","New Jersey","34",,,"Point Pleasant Beach","3225",,,,,,,,,,"Point Pleasant Beach",,,,4882
"G3403230","1970","New Jersey","34",,,"Point Pleasant","3230",,,,,,,,,,"Point Pleasant",,,,15968
"G3403240","1970","New Jersey","34",,,"Pompton Lakes","3240",,,,,,,,,,"Pompton Lakes",,,,11397
"G3403245","1970","New Jersey","34",,,"Port Norris (U)","3245",,,,,,,,,,"Port Norris (U)",,,,1955
"G3403250","1970","New Jersey","34",,,"Port Republic","3250",,,,,,,,,,"Port Republic",,,,586
"G3403255","1970","New Jersey","34",,,"Princeton","3255",,,,,,,,,,"Princeton",,,,12311
"G3403259","1970","New Jersey","34",,,"Princeton North (U)","3259",,,,,,,,,,"Princeton North (U)",,,,5488
"G3403265","1970","New Jersey","34",,,"Prospect Park","3265",,,,,,,,,,"Prospect Park",,,,5176
"G3403275","1970","New Jersey","34",,,"Rahway","3275",,,,,,,,,,"Rahway",,,,29114
"G3403277","1970","New Jersey","34",,,"Ramblewood (U)","3277",,,,,,,,,,"Ramblewood (U)",,,,5556
"G3403280","1970","New Jersey","34",,,"Ramsey","3280",,,,,,,,,,"Ramsey",,,,12571
"G3403300","1970","New Jersey","34",,,"Raritan","3300",,,,,,,,,,"Raritan",,,,6691
"G3403310","1970","New Jersey","34",,,"Red Bank","3310",,,,,,,,,,"Red Bank",,,,12847
"G3403315","1970","New Jersey","34",,,"Ridgefield","3315",,,,,,,,,,"Ridgefield",,,,11308
"G3403325","1970","New Jersey","34",,,"Ridgefield Park","3325",,,,,,,,,,"Ridgefield Park",,,,14453
"G3403335","1970","New Jersey","34",,,"Ridgewood","3335",,,,,,,,,,"Ridgewood",,,,27547
"G3403340","1970","New Jersey","34",,,"Ringwood","3340",,,,,,,,,,"Ringwood",,,,10393
"G3403345","1970","New Jersey","34",,,"Rio Grande (U)","3345",,,,,,,,,,"Rio Grande (U)",,,,1203
"G3403350","1970","New Jersey","34",,,"Riverdale","3350",,,,,,,,,,"Riverdale",,,,2729
"G3403355","1970","New Jersey","34",,,"River Edge","3355",,,,,,,,,,"River Edge",,,,12850
"G3403375","1970","New Jersey","34",,,"Riverton","3375",,,,,,,,,,"Riverton",,,,3412
"G3403390","1970","New Jersey","34",,,"Rockaway","3390",,,,,,,,,,"Rockaway",,,,6383
"G3403400","1970","New Jersey","34",,,"Rockleigh","3400",,,,,,,,,,"Rockleigh",,,,308
"G3403405","1970","New Jersey","34",,,"Rocky Hill","3405",,,,,,,,,,"Rocky Hill",,,,917
"G3403415","1970","New Jersey","34",,,"Roosevelt","3415",,,,,,,,,,"Roosevelt",,,,814
"G3403420","1970","New Jersey","34",,,"Roseland","3420",,,,,,,,,,"Roseland",,,,4453
"G3403425","1970","New Jersey","34",,,"Roselle","3425",,,,,,,,,,"Roselle",,,,22585
"G3403430","1970","New Jersey","34",,,"Roselle Park","3430",,,,,,,,,,"Roselle Park",,,,14277
"G3403440","1970","New Jersey","34",,,"Rumson","3440",,,,,,,,,,"Rumson",,,,7421
"G3403445","1970","New Jersey","34",,,"Runnemede","3445",,,,,,,,,,"Runnemede",,,,10475
"G3403450","1970","New Jersey","34",,,"Rutherford","3450",,,,,,,,,,"Rutherford",,,,20802
"G3403460","1970","New Jersey","34",,,"Saddle River","3460",,,,,,,,,,"Saddle River",,,,2437
"G3403465","1970","New Jersey","34",,,"Salem","3465",,,,,,,,,,"Salem",,,,7648
"G3403475","1970","New Jersey","34",,,"Sayreville","3475",,,,,,,,,,"Sayreville",,,,32508
"G3403485","1970","New Jersey","34",,,"Sea Bright","3485",,,,,,,,,,"Sea Bright",,,,1339
"G3403490","1970","New Jersey","34",,,"Seabrook Farms (U)","3490",,,,,,,,,,"Seabrook Farms (U)",,,,1569
"G3403495","1970","New Jersey","34",,,"Sea Girt","3495",,,,,,,,,,"Sea Girt",,,,2207
"G3403500","1970","New Jersey","34",,,"Sea Isle City","3500",,,,,,,,,,"Sea Isle City",,,,1712
"G3403505","1970","New Jersey","34",,,"Seaside Heights","3505",,,,,,,,,,"Seaside Heights",,,,1248
"G3403510","1970","New Jersey","34",,,"Seaside Park","3510",,,,,,,,,,"Seaside Park",,,,1432
"G3403515","1970","New Jersey","34",,,"Secaucus","3515",,,,,,,,,,"Secaucus",,,,13228
"G3403525","1970","New Jersey","34",,,"Shiloh","3525",,,,,,,,,,"Shiloh",,,,573
"G3403530","1970","New Jersey","34",,,"Ship Bottom","3530",,,,,,,,,,"Ship Bottom",,,,1079
"G3403535","1970","New Jersey","34",,,"Shore Hills (U)","3535",,,,,,,,,,"Shore Hills (U)",,,,3064
"G3403540","1970","New Jersey","34",,,"Shrewsbury","3540",,,,,,,,,,"Shrewsbury",,,,3315
"G3403550","1970","New Jersey","34",,,"Somerdale","3550",,,,,,,,,,"Somerdale",,,,6510
"G3403555","1970","New Jersey","34",,,"Somers Point","3555",,,,,,,,,,"Somers Point",,,,7919
"G3403560","1970","New Jersey","34",,,"Somerville","3560",,,,,,,,,,"Somerville",,,,13652
"G3403565","1970","New Jersey","34",,,"South Amboy","3565",,,,,,,,,,"South Amboy",,,,9338
"G3403575","1970","New Jersey","34",,,"South Belmar","3575",,,,,,,,,,"South Belmar",,,,1490
"G3403580","1970","New Jersey","34",,,"South Bound Brook","3580",,,,,,,,,,"South Bound Brook",,,,4525
"G3403600","1970","New Jersey","34",,,"South Orange","3600",,,,,,,,,,"South Orange",,,,16971
"G3403605","1970","New Jersey","34",,,"South Plainfield","3605",,,,,,,,,,"South Plainfield",,,,21142
"G3403610","1970","New Jersey","34",,,"South River","3610",,,,,,,,,,"South River",,,,15428
"G3403615","1970","New Jersey","34",,,"South Toms River","3615",,,,,,,,,,"South Toms River",,,,3981
"G3403625","1970","New Jersey","34",,,"Spotswood","3625",,,,,,,,,,"Spotswood",,,,7891
"G3403640","1970","New Jersey","34",,,"Spring Lake","3640",,,,,,,,,,"Spring Lake",,,,3896
"G3403645","1970","New Jersey","34",,,"Spring Lake Heights","3645",,,,,,,,,,"Spring Lake Heights",,,,4602
"G3403660","1970","New Jersey","34",,,"Stanhope","3660",,,,,,,,,,"Stanhope",,,,3040
"G3403675","1970","New Jersey","34",,,"Stockton","3675",,,,,,,,,,"Stockton",,,,619
"G3403680","1970","New Jersey","34",,,"Stone Harbor","3680",,,,,,,,,,"Stone Harbor",,,,1089
"G3403690","1970","New Jersey","34",,,"Stratford","3690",,,,,,,,,,"Stratford",,,,9801
"G3403695","1970","New Jersey","34",,,"Strathmore (U)","3695",,,,,,,,,,"Strathmore (U)",,,,7674
"G3403700","1970","New Jersey","34",,,"Summit","3700",,,,,,,,,,"Summit",,,,23620
"G3403705","1970","New Jersey","34",,,"Surf City","3705",,,,,,,,,,"Surf City",,,,1129
"G3403710","1970","New Jersey","34",,,"Sussex","3710",,,,,,,,,,"Sussex",,,,2038
"G3403715","1970","New Jersey","34",,,"Swedesboro","3715",,,,,,,,,,"Swedesboro",,,,2287
"G3403725","1970","New Jersey","34",,,"Tavistock","3725",,,,,,,,,,"Tavistock",,,,12
"G3403735","1970","New Jersey","34",,,"Tenafly","3735",,,,,,,,,,"Tenafly",,,,14827
"G3403740","1970","New Jersey","34",,,"Teterboro","3740",,,,,,,,,,"Teterboro",,,,14
"G3403760","1970","New Jersey","34",,,"Toms River (U)","3760",,,,,,,,,,"Toms River (U)",,,,7303
"G3403765","1970","New Jersey","34",,,"Totowa","3765",,,,,,,,,,"Totowa",,,,11580
"G3403770","1970","New Jersey","34",,,"Trenton","3770",,,,,,,,,,"Trenton",,,,104638
"G3403775","1970","New Jersey","34",,,"Tuckerton","3775",,,,,,,,,,"Tuckerton",,,,1926
"G3403800","1970","New Jersey","34",,,"Union Beach","3800",,,,,,,,,,"Union Beach",,,,6472
"G3403802","1970","New Jersey","34",,,"Union City","3802",,,,,,,,,,"Union City",,,,58537
"G3403820","1970","New Jersey","34",,,"Upper Greenwood Lake (U)","3820",,,,,,,,,,"Upper Greenwood Lake (U)",,,,1505
"G3403835","1970","New Jersey","34",,,"Upper Saddle River","3835",,,,,,,,,,"Upper Saddle River",,,,7949
"G3403845","1970","New Jersey","34",,,"Ventnor City","3845",,,,,,,,,,"Ventnor City",,,,10385
"G3403855","1970","New Jersey","34",,,"Verona","3855",,,,,,,,,,"Verona",,,,15067
"G3403860","1970","New Jersey","34",,,"Victory Gardens","3860",,,,,,,,,,"Victory Gardens",,,,1027
"G3403865","1970","New Jersey","34",,,"Villas (U)","3865",,,,,,,,,,"Villas (U)",,,,3155
"G3403870","1970","New Jersey","34",,,"Vineland","3870",,,,,,,,,,"Vineland",,,,47399
"G3403880","1970","New Jersey","34",,,"Waldwick","3880",,,,,,,,,,"Waldwick",,,,12313
"G3403890","1970","New Jersey","34",,,"Wallington","3890",,,,,,,,,,"Wallington",,,,10284
"G3403905","1970","New Jersey","34",,,"Wanaque","3905",,,,,,,,,,"Wanaque",,,,8636
"G3403945","1970","New Jersey","34",,,"Washington","3945",,,,,,,,,,"Washington",,,,5943
"G3403960","1970","New Jersey","34",,,"Watchung","3960",,,,,,,,,,"Watchung",,,,4750
"G3403980","1970","New Jersey","34",,,"Wenonah","3980",,,,,,,,,,"Wenonah",,,,2364
"G3404000","1970","New Jersey","34",,,"West Caldwell","4000",,,,,,,,,,"West Caldwell",,,,11887
"G3404005","1970","New Jersey","34",,,"West Cape May","4005",,,,,,,,,,"West Cape May",,,,1005
"G3404015","1970","New Jersey","34",,,"Westfield","4015",,,,,,,,,,"Westfield",,,,33720
"G3404020","1970","New Jersey","34",,,"West Long Branch","4020",,,,,,,,,,"West Long Branch",,,,6845
"G3404030","1970","New Jersey","34",,,"West New York","4030",,,,,,,,,,"West New York",,,,40627
"G3404035","1970","New Jersey","34",,,"West Orange","4035",,,,,,,,,,"West Orange",,,,43715
"G3404040","1970","New Jersey","34",,,"West Paterson","4040",,,,,,,,,,"West Paterson",,,,11692
"G3404045","1970","New Jersey","34",,,"Westville","4045",,,,,,,,,,"Westville",,,,5170
"G3404050","1970","New Jersey","34",,,"West Wildwood","4050",,,,,,,,,,"West Wildwood",,,,235
"G3404060","1970","New Jersey","34",,,"Westwood","4060",,,,,,,,,,"Westwood",,,,11105
"G3404070","1970","New Jersey","34",,,"Wharton","4070",,,,,,,,,,"Wharton",,,,5535
"G3404073","1970","New Jersey","34",,,"White Horse-Yardville (U)","4073",,,,,,,,,,"White Horse-Yardville (U)",,,,18680
"G3404075","1970","New Jersey","34",,,"White House Station (U)","4075",,,,,,,,,,"White House Station (U)",,,,1019
"G3404077","1970","New Jersey","34",,,"White Meadow Lake (U)","4077",,,,,,,,,,"White Meadow Lake (U)",,,,8499
"G3404080","1970","New Jersey","34",,,"Wildwood","4080",,,,,,,,,,"Wildwood",,,,4110
"G3404085","1970","New Jersey","34",,,"Wildwood Crest","4085",,,,,,,,,,"Wildwood Crest",,,,3483
"G3404090","1970","New Jersey","34",,,"Williamstown (U)","4090",,,,,,,,,,"Williamstown (U)",,,,4075
"G3404105","1970","New Jersey","34",,,"Woodbine","4105",,,,,,,,,,"Woodbine",,,,2625
"G3404115","1970","New Jersey","34",,,"Woodbury","4115",,,,,,,,,,"Woodbury",,,,12408
"G3404120","1970","New Jersey","34",,,"Woodbury Heights","4120",,,,,,,,,,"Woodbury Heights",,,,3621
"G3404125","1970","New Jersey","34",,,"Woodcliff Lake","4125",,,,,,,,,,"Woodcliff Lake",,,,5506
"G3404135","1970","New Jersey","34",,,"Wood-Lynne","4135",,,,,,,,,,"Wood-Lynne",,,,3101
"G3404140","1970","New Jersey","34",,,"Wood-Ridge","4140",,,,,,,,,,"Wood-Ridge",,,,8311
"G3404145","1970","New Jersey","34",,,"Woodstown","4145",,,,,,,,,,"Woodstown",,,,3137
"G3404155","1970","New Jersey","34",,,"Wrightstown","4155",,,,,,,,,,"Wrightstown",,,,2719
"G3500010","1970","New Mexico","35",,,"Alamogordo","0010",,,,,,,,,,"Alamogordo",,,,23035
"G3500015","1970","New Mexico","35",,,"Albuquerque","0015",,,,,,,,,,"Albuquerque",,,,243751
